country,university,url,logo
China,Yili Normal University,https://www.ylnu.edu.cn/,Yili_Normal_University.png
Turkey,Adana Alparslan Türkeş University of Science and Technology,https://www.atu.edu.tr/#!/,Adana_Alparslan_Turkes_University_of_Science_and_Technology.png
Turkey,Cukurova University,https://www.cu.edu.tr/,Cukurova_University.png
Turkey,Adiyaman University,https://adiyaman.edu.tr/en,Adiyaman_University.png
Turkey,Afyon Kocatepe University,https://aku.edu.tr/,Afyon_Kocatepe_University.png
Turkey,Afyonkarahisar University of Health Sciences,https://english.afsu.edu.tr/en/,Afyonkarahisar_University_of_Health_Sciences.png
Turkey,Agri Ibrahim Cecen University,https://www.agri.edu.tr/,Agri_Ibrahim_Cecen_University.png
Turkey,Aksaray University,https://www.aksaray.edu.tr/?l=en,Aksaray_University.png
Turkey,Amasya University,https://en.amasya.edu.tr/,Amasya_University.png
Turkey,Ankara University,https://www.ankara.edu.tr/en/,Ankara_University.png
Turkey,Gazi University,https://gazi.edu.tr/,Gazi_University.png
Turkey,Hacettepe University,https://www.hacettepe.edu.tr/english/,Hacettepe_University.png
Turkey,Atilim University,https://www.atilim.edu.tr/en,Atilim_University.png
Turkey,Başkent University,https://www.baskent.edu.tr/english/,Baskent_University.png
Turkey,Çankaya University,https://www.cankaya.edu.tr/index_en.php,Cankaya_University.png
Turkey,Bilkent University,https://w3.bilkent.edu.tr/bilkent/,Bilkent_University.png
Turkey,Lokman Hekim University,https://www.lokmanhekim.edu.tr/,Lokman_Hekim_University.png
Turkey,Ostim Technical University,https://www.ostimteknik.edu.tr/,Ostim_Technical_University.png
Turkey,TED University,https://www.tedu.edu.tr/en,TED_University.png
Turkey,TOBB University of Economics and Technology,https://www.etu.edu.tr/en,TOBB_University_of_Economics_and_Technology.png
Turkey,Ufuk University,https://www.ufuk.edu.tr/,Ufuk_University.png
Turkey,Yüksek Ihtisas University,https://yuksekihtisasuniversitesi.edu.tr/,Yuksek_Ihtisas_University.png
Turkey,Akdeniz University,https://www.akdeniz.edu.tr/,Akdeniz_University.png
Turkey,Alanya Alaaddin Keykubat University,https://www.alanya.edu.tr/,Alanya_Alaaddin_Keykubat_University.png
Turkey,Alanya University,https://www.alanyauniversity.edu.tr/,Alanya_University.png
Turkey,Antalya Bilim University,https://www.antalya.edu.tr/en,Antalya_Bilim_University.png
Turkey,Ardahan University,https://www.ardahan.edu.tr/,Ardahan_University.png
Turkey,Artvin Coruh University,https://www.artvin.edu.tr/,Artvin_Coruh_University.png
Turkey,Balikesir University,https://www.balikesir.edu.tr/en,Balikesir_University.png
Turkey,Bartin University,https://en.bartin.edu.tr/,Bartin_University.png
Turkey,Batman University,https://batman.edu.tr/,Batman_University.png
Turkey,Bayburt University,https://bayburt.edu.tr/en,Bayburt_University.png
Turkey,Bilecik Şeyh Edebali University,https://www.bilecik.edu.tr/,Bilecik_Seyh_Edebali_University.png
Turkey,Bitlis Eren University,https://www.beu.edu.tr/,Bitlis_Eren_University.png
Turkey,Bolu Abant Izzet Baysal University,http://www.ibu.edu.tr/en,Bolu_Abant_Izzet_Baysal_University.png
Turkey,Burdur Mehmet Akif Ersoy University,https://www.mehmetakif.edu.tr/,Burdur_Mehmet_Akif_Ersoy_University.png
Turkey,Bursa Technical University,https://btu.edu.tr/en,Bursa_Technical_University.png
Turkey,Bursa Uludag University,https://www.uludag.edu.tr/,Bursa_Uludag_University.png
Turkey,Çanakkale Onsekiz Mart University,https://www.comu.edu.tr/,Canakkale_Onsekiz_Mart_University.png
Turkey,Cankiri Karatekin University,https://www.karatekin.edu.tr/,Cankiri_Karatekin_University.png
Turkey,Hitit University,https://www.hitit.edu.tr/en,Çorum_Hitit_University.png
Turkey,Pamukkale University,https://www.pau.edu.tr/,Pamukkale_University.png
Turkey,Dicle University,https://www.dicle.edu.tr/,Dicle_University.png
Turkey,Düzce University,https://duzce.edu.tr/,Düzce_University.png
Turkey,Trakya University,https://www-en.trakya.edu.tr/,Trakya_University.png
Turkey,Firat University,https://www.firat.edu.tr/en,Firat_University.png
Turkey,Atatürk University,https://atauni.edu.tr/en/index,Atatürk_University.png
Turkey,Erzurum Technical University,https://erzurum.edu.tr/en#gsc.tab=0,Erzurum_Technical_University.png
Turkey,Anadolu University,https://www.anadolu.edu.tr/,Anadolu_University.png
Turkey,Eskişehir Osmangazi University,https://www.ogu.edu.tr/,Eskisehir_Osmangazi_University.png
Turkey,Eskişehir Technical University,https://www.eskisehir.edu.tr/en,Eskisehir_Technical_University.png
Turkey,Sanko University,https://www.sanko.edu.tr/en/,Sanko_University.png
Turkey,Giresun University,https://www.giresun.edu.tr/,Giresun_University.png
Turkey,Gümüşhane University,https://www.gumushane.edu.tr/,Gümüshane_University.png
Turkey,Hakkari University,https://www.hakkari.edu.tr/,Hakkari_University.png
Turkey,Iskenderun Technical University,https://iste.edu.tr/en,Iskenderun_Technical_University.png
Turkey,Hatay Mustafa Kemal University,https://www.mku.edu.tr/,Hatay_Mustafa_Kemal_University.png
Turkey,Igdir University,https://www.igdir.edu.tr/en_GB,Igdir_University.png
Turkey,Süleyman Demirel University,https://w3.sdu.edu.tr/,Süleyman_Demirel_University.png
Turkey,Boğaziçi University,https://bogazici.edu.tr/,Bogazici_University.png
Turkey,Galatasaray University,https://gsu.edu.tr/tr,Galatasaray_University.png
Turkey,Istanbul Medeniyet University,https://www.medeniyet.edu.tr/tr,Istanbul_Medeniyet_University.png
Turkey,Istanbul Technical University,https://www.itu.edu.tr/en,Istanbul_Technical_University.png
Turkey,Istanbul University,https://www.istanbul.edu.tr/en/_,Istanbul_University.png
Turkey,Marmara University,https://www.marmara.edu.tr/,Marmara_University.png
Turkey,Yildiz Technical University,https://www.yildiz.edu.tr/en,Yildiz_Technical_University.png
Turkey,Acibadem University,https://www.acibadem.edu.tr/,Acibadem_University.png
Turkey,Altinbas University,https://international.altinbas.edu.tr/en/,Altinbas_University.png
Turkey,Bahcesehir University,https://bau.edu.tr/,Bahcesehir_University.png
Turkey,Beykent University,https://www.beykent.edu.tr/,Beykent_University.png
Turkey,Bezmialem Foundation University,https://bezmialem.edu.tr/en,Bezmialem_Foundation_University.png
Turkey,Biruni University,https://www.biruni.edu.tr/,Biruni_University.png
Turkey,Doğuş University,https://www.dogus.edu.tr/,Dogus_University.png
Turkey,Istanbul Gedik Universitesi,https://www.gedik.edu.tr/en/,Istanbul_Gedik_Universitesi.png
Turkey,Haliç University,https://halic.edu.tr/en,Halic_University.png
Turkey,Isik University,https://www.isikun.edu.tr/international,Isik_University.png
Turkey,Ibn Haldun University,https://www.ihu.edu.tr/en,Ibn_Haldun_University.png
Turkey,Istanbul Arel University,https://international.arel.edu.tr/,Istanbul_Arel_University.png
Turkey,Istanbul Aydin University,https://www.aydin.edu.tr/en-us/Pages/default.aspx,Istanbul_Aydin_University.png
Turkey,Istanbul Bilgi University,https://www.bilgi.edu.tr/en/,Istanbul_Bilgi_University.png
Turkey,Istanbul Esenyurt University,https://esenyurt.edu.tr/,Istanbul_Esenyurt_University.png
Turkey,Istanbul Gelişim University,https://www.gelisim.edu.tr/tr/gelisim-anasayfa,Istanbul_Gelisim_University.png
Turkey,Istanbul Kent University,https://www.kent.edu.tr/,Istanbul_Kent_University.png
Turkey,Istanbul Kültür University,https://www.iku.edu.tr/,Istanbul_Kultur_University.png
Turkey,Istanbul Okan University,https://www.okan.edu.tr/en/,Istanbul_Okan_University.png
Turkey,Istanbul Rumeli University,https://rumeli.edu.tr/,Istanbul_Rumeli_University.png
Turkey,Istanbul Sabahattin Zaim University,https://www.izu.edu.tr/,Istanbul_Sabahattin_Zaim_University.png
Turkey,Istinye University,https://www.istinye.edu.tr/,Istinye_University.png
Turkey,Kadir Has University,https://www.khas.edu.tr/,Kadir_Has_University.png
Turkey,Koç University,https://www.ku.edu.tr/,Koc_University.png
Turkey,Maltepe University,https://www.maltepe.edu.tr/,Maltepe_University.png
Turkey,MEF University,https://www.mef.edu.tr/en,MEF_University.png
Turkey,Nisantasi University,https://www.nisantasi.edu.tr/?dil=eng,Nisantasi_University.png
Turkey,Ozyegin University,https://www.ozyegin.edu.tr/tr,Ozyegin_University.png
Turkey,Piri Reis University,https://www.pirireis.edu.tr/,Piri_Reis_University.png
Turkey,Sabanci University,https://www.sabanciuniv.edu/en,Sabanci_University.png
Turkey,Uskudar University,https://uskudar.edu.tr/,uskudar_University.png
Turkey,Yeditepe University,https://yeditepe.edu.tr/tr,Yeditepe_University.png
Turkey,Yeni Yuzyil University,https://www.yeniyuzyil.edu.tr/,Yeni_Yuzyil_University.png
Turkey,Dokuz Eylul University,https://www.deu.edu.tr/,Dokuz_Eylul_University.png
Turkey,Ege University,https://ege.edu.tr/eng-0/homepage.html,Ege_University.png
Turkey,Yaşar University,https://www.yasar.edu.tr/,Yasar_University.png
Turkey,Izmir Kâtip Çelebi University,https://ikcu.edu.tr/,Izmir_Katip_Celebi_University.png
Turkey,Izmir Democracy University,https://idu.edu.tr/en/,Izmir_Democracy_University.png
Turkey,Izmir University of Economics,https://www.ieu.edu.tr/en,Izmir_University_of_Economics.png
Turkey,Izmir Tinaztepe University,https://www.tinaztepe.edu.tr/,Izmir_Tinaztepe_University.png
Turkey,Kahramanmaras İstiklal University,https://www.istiklal.edu.tr/,Kahramanmaras_Istiklal_University.png
Turkey,Kahramanmaras Sutcu imam University,https://www.ksu.edu.tr/,Kahramanmaras_Sutcuimam_University.png
Turkey,Karabük University,https://www.karabuk.edu.tr/,Karabük_University.png
Turkey,Karamanoğlu Mehmetbey University,https://kmu.edu.tr/,Karamanoglu_Mehmetbey_University.png
Turkey,Kafkas University,https://www.kafkas.edu.tr/,Kafkas_University.png
Turkey,Kastamonu University,https://www.kastamonu.edu.tr/index.php/tr/,Kastamonu_University.png
Turkey,Abdullah Gül University,https://w3.agu.edu.tr/,Abdullah_Gul_University.png
Turkey,Kayseri University,https://www.kayseri.edu.tr/,Kayseri_University.png
Turkey,Erciyes University,https://www.erciyes.edu.tr/,Erciyes_University.png
Turkey,Gebze Technical University,https://www.gtu.edu.tr/?languageId=2,Gebze_Technical_University.png
Turkey,Kocaeli University,https://www.kocaeli.edu.tr/,Kocaeli_University.png
Turkey,Konya Technical University,https://www.ktun.edu.tr/en/Universite/AnaSayfa,Konya_Technical_University.png
Turkey,Necmettin Erbakan University,https://www.erbakan.edu.tr/,Necmettin_Erbakan_University.png
Turkey,Selcuk University,https://www.selcuk.edu.tr/,Selcuk_University.png
Turkey,KTO Karatay University,https://www.karatay.edu.tr/en/,KTO_Karatay_University.png
Turkey,Kütahya Dumlupinar University,https://iso.dpu.edu.tr/en,Kutahya_Dumlupinar_University.png
Turkey,Inonu University,https://www.inonu.edu.tr/,Inönü_University.png
Turkey,Malatya Turgut Özal University,https://ozal.edu.tr/,Malatya_Turgut_Ozal_University.png
Turkey,Manisa Celal Bayar University,https://www.mcbu.edu.tr/,Manisa_Celal_Bayar_University.png
Turkey,Mardin Artuklu University,https://www.artuklu.edu.tr/,Mardin_Artuklu_University.png
Turkey,Mersin University,https://www.mersin.edu.tr/,Mersin_University.png
Turkey,Çağ University,https://www.cag.edu.tr/tr,Cag_University.png
Turkey,Tarsus University,https://www.tarsus.edu.tr/Website/Default.aspx,Tarsus_University.png
Turkey,Toros University,https://toros.edu.tr/,Toros_University.png
Turkey,Muş Alparslan University,https://www.alparslan.edu.tr/en,Mus_Alparslan_University.png
Turkey,Cappadocia University,https://kapadokya.edu.tr/infopack/,Cappadocia_University.png
Turkey,Ordu University,https://www.odu.edu.tr/,Ordu_University.png
Turkey,Osmaniye Korkut Ata University,https://www.osmaniye.edu.tr/,Osmaniye_Korkut_Ata_University.png
Turkey,Recep Tayyip Erdoğan University,https://erdogan.edu.tr/Website/Default.aspx?LangID=1,Recep_Tayyip_Erdogan_University.png
Turkey,Sakarya University,https://www.sakarya.edu.tr/,Sakarya_University.png
Turkey,Ondokuz Mayis University,https://www.omu.edu.tr/en,Ondokuz_Mayis_University.png
Turkey,Samsun University,https://en.samsun.edu.tr/,Samsun_University.png
Turkey,Sinop University,https://sinop.edu.tr/,Sinop_University.png
Turkey,Sivas Cumhuriyet University,https://www.cumhuriyet.edu.tr/,Sivas_Cumhuriyet_University.png
Turkey,Sivas University of Science and Technology,https://www.sivas.edu.tr/,Sivas_University_of_Science_and_Technology.png
Turkey,Harran University,https://www.harran.edu.tr/,Harran_University.png
Turkey,Tokat Gaziosmanpasa University,https://www.gop.edu.tr/,Tokat_Gaziosmanpasa_University.png
Turkey,Karadeniz Technical University,https://www.ktu.edu.tr/en,Karadeniz_Technical_University.png
Turkey,Munzur University,https://www.munzur.edu.tr/,Munzur_University.png
Turkey,Uşak University,https://www.usak.edu.tr/,Usak_University.png
Turkey,Van Yüzüncü Yil University,https://www.yyu.edu.tr/,Van_Yuzuncu_Yil_University.png
Turkey,Yalova University,https://www.yalova.edu.tr/,Yalova_University.png
Ireland,Dublin City University,https://www.dcu.ie/,Dublin_City_University.png
Ireland,National University of Ireland,https://www.nui.ie/,National_University_of_Ireland.png
Ireland,Maynooth University,https://www.maynoothuniversity.ie/,Maynooth_University.png
Ireland,University of Galway,https://www.universityofgalway.ie/,University_of_Galway.png
Ireland,University of Limerick,https://www.ul.ie/,University_of_Limerick.png
Ireland,Atlantic Technological University,https://www.atu.ie/,Atlantic_Technological_University.png
Ireland,Munster Technological University,https://www.mtu.ie/,Munster_Technological_University.png
Ireland,South East Technological University,https://www.setu.ie/,South_East_Technological_University.png
Ireland,Technological University Dublin,https://www.tudublin.ie/,Technological_University_Dublin.png
Ireland,Technological University of the Shannon,https://tus.ie/,Technological_University_of_the_Shannon.png
Sweden,Uppsala University,https://www.uu.se/,Uppsala_University.png
Sweden,Lund University,https://www.lunduniversity.lu.se/,Lund_University.png
Sweden,University of Gothenburg,https://www.gu.se/en,University_of_Gothenburg.png
Sweden,Stockholm University,https://www.su.se/cmlink/stockholm-university,Stockholm_University.png
Sweden,Umea University,https://www.umu.se/en/,Umea_University.png
Sweden,Linköping University,https://liu.se/en,Linköping_University.png
Sweden,Swedish University of Agricultural Sciences,https://www.slu.se/,Swedish_University_of_Agricultural_Sciences.png
Sweden,Lulea University of Technology,https://www.ltu.se/,Lulea_University_of_Technology.png
Sweden,Karlstad University,https://www.kau.se/,Karlstad_University.png
Sweden,Örebro University,https://www.oru.se/,Orebro_University.png
Sweden,Mid Sweden University,https://www.miun.se/en/,Mid_Sweden_University.png
Sweden,Linnaeus University,https://lnu.se/en/,Linnaeus_University.png
Sweden,Malmö University,https://mau.se/,Malmö_University.png
Netherland,University of Amsterdam,https://www.uva.nl/,University_of_Amsterdam.png
Netherland,Vrije Universiteit Amsterdam,https://vu.nl/nl,Vrije_Universiteit_Amsterdam.png
Netherland,University of Groningen,https://www.rug.nl/,University_of_Groningen.png
Netherland,Leiden University,https://www.universiteitleiden.nl/,Leiden_University.png
Netherland,Maastricht University,https://www.maastrichtuniversity.nl/,Maastricht_University.png
Netherland,Radboud University Nijmegen,https://www.ru.nl/,Radboud_University_Nijmegen.png
Netherland,Erasmus University Rotterdam,https://www.eur.nl/,Erasmus_University_Rotterdam.png
Netherland,Tilburg University,https://www.tilburguniversity.edu/,Tilburg_University.png
Netherland,Utrecht University,https://www.uu.nl/,Utrecht_University.png
Netherland,Delft University of Technology,https://www.tudelft.nl/,Delft_University_of_Technology.png
Netherland,Eindhoven University of Technology,https://www.tue.nl/en/,Eindhoven_University_of_Technology.png
Netherland,University of Twente,https://www.utwente.nl/,University_of_Twente.png
Netherland,Wageningen University and Research Centre,https://www.wur.nl/,Wageningen_University_and_Research_Centre.png
Netherland,Open University in the Netherlands,https://www.ou.nl/,Open_University_in_the_Netherlands.jpeg
Netherland,University of Curaçao,https://www.uoc.cw/,University_of_Curacao.png
Netherland,University of Humanistic Studies,https://www.uvh.nl/english,University_of_Humanistic_Studies.png
Netherland,Nyenrode Business University,https://www.nyenrode.nl/,Nyenrode_Business_University.png
Netherland,Protestant Theological University,https://www.pthu.nl/en/,Protestant_Theological_University.png
Netherland,Theological University of Kampen,https://en.tukampen.nl/,Theological_University_of_Kampen.png
Switzerland,University of Basel,https://www.unibas.ch/en.html,University_of_Basel.png
Switzerland,University of Bern,https://www.unibe.ch/,University_of_Bern.png
Switzerland,University of Fribourg,https://www.unifr.ch/uni/en/,University_of_Fribourg.png
Switzerland,University of Geneva,https://www.unige.ch/,University_of_Geneva.png
Switzerland,University of Neuchâtel,https://www.unine.ch/,University_of_Neuchatel.png
Switzerland,University of Lausanne,https://www.unil.ch/index.html,University_of_Lausanne.png
Switzerland,University of Lucerne,https://www.unilu.ch/,University_of_Lucerne.png
Switzerland,University of St. Gallen,https://www.unisg.ch/en/,University_of_St._Gallen.png
Switzerland,University of Applied Sciences Northwestern Switzerland,https://www.fhnw.ch/en/,University_of_Applied_Sciences_Northwestern_Switzerland.png
Switzerland,Zurich University of Applied Sciences,https://www.zhaw.ch/en/university/,Zurich_University_of_Applied_Sciences.png
Switzerland,Zurich University of the Arts,https://www.zhdk.ch/,Zurich_University_of_the_Arts.png
Germany,Heidelberg University,https://www.uni-heidelberg.de/en,Heidelberg_University.png
Germany,Leipzig University,https://www.uni-leipzig.de/,Leipzig_University.png
Germany,University of Rostock,https://www.uni-rostock.de/,University_of_Rostock.png
Germany,University of Greifswald,https://www.uni-greifswald.de/en/,University_of_Greifswald.png
Germany,University of Tübingen,https://uni-tuebingen.de/,University_of_Tübingen.png
Germany,University of Marburg,https://www.uni-marburg.de/en,University_of_Marburg.png
Germany,University of Augsburg,https://www.uni-augsburg.de/en/,University_of_Augsburg.png
Germany,University of Bamberg,https://www.uni-bamberg.de/,University_of_Bamberg.png
Germany,University of Bayreuth,https://www.uni-bayreuth.de/en,University_of_Bayreuth.png
Germany,Berlin University of the Arts,https://www.udk-berlin.de/startseite/,Berlin_University_of_the_Arts.png
Germany,Free University of Berlin,https://www.fu-berlin.de/en,Free_University_of_Berlin.png
Germany,Humboldt University of Berlin,https://www.hu-berlin.de/en,Humboldt_University_of_Berlin.png
Germany,Ruhr University Bochum,https://www.ruhr-uni-bochum.de/en,Ruhr_University_Bochum.png
Germany,University of Bonn,https://www.uni-bonn.de/en/university/university,University_of_Bonn.png
Germany,University of Bremen,https://www.uni-bremen.de/en/,University_of_Bremen.png
Germany,Chemnitz University of Technology,https://www.tu-chemnitz.de/index.html.en,Chemnitz_University_of_Technology.png
Germany,Clausthal University of Technology,https://www.tu-clausthal.de/,Clausthal_University_of_Technology.jpeg
Germany,University of Cologne,https://portal.uni-koeln.de/en/uoc-home,University_of_Cologne.png
Germany,Darmstadt University of Technology,https://www.tu-darmstadt.de/index.en.jsp,Darmstadt_University_of_Technology.png
Germany,TU Dortmund University,https://www.tu-dortmund.de/,TU_Dortmund_University.png
Germany,Dresden University of Technology,https://tu-dresden.de/,Dresden_University_of_Technology.png
Germany,Catholic University of Eichstätt-Ingolstadt,https://www.ku.de/,Catholic_University_of_Eichstätt_Ingolstadt.png
Germany,University of Erfurt,https://www.uni-erfurt.de/en/,University_of_Erfurt.png
Germany,Goethe University Frankfurt,https://www.goethe-university-frankfurt.de/en,Goethe_University_Frankfurt.png
Germany,Zeppelin University,https://www.zu.de/,Zeppelin_University.png
Germany,University of Göttingen,https://www.uni-goettingen.de/,University_of_Göttingen.png
Germany,University of Hamburg,https://www.uni-hamburg.de/,University_of_Hamburg.png
Germany,Helmut Schmidt University ,https://www.hsu-hh.de/,Helmut_Schmidt_University .png
Germany,Leibniz University Hannover,https://www.uni-hannover.de/de/,Leibniz_University_Hannover.png
Germany,University of Hildesheim,https://www.uni-hildesheim.de/,University_of_Hildesheim.png
Germany,University of Hohenheim,https://www.uni-hohenheim.de/en/english,University_of_Hohenheim.png
Germany,Technical University of Ilmenau,https://www.tu-ilmenau.de/en/international/,Technical_University_of_Ilmenau.png
Germany,University of Kassel,https://www.uni-kassel.de/uni/en/,University_of_Kassel.png
Germany,University of Kiel,https://www.uni-kiel.de/en/,University_of_Kiel.png
Germany,University of Konstanz,https://www.uni-konstanz.de/en/,University_of_Konstanz.png
Germany,University of Lübeck,https://www.uni-luebeck.de/universitaet/universitaet.html,University_of_Lubeck.png
Germany,Leuphana University of Lüneburg,https://www.leuphana.de/en/,Leuphana_University_of_Lüneburg.png
Germany,University of Magdeburg,https://www.ovgu.de/,University_of_Magdeburg.png
Germany,University of Mainz,https://www.uni-mainz.de/,University_of_Mainz.png
Germany,University of Mannheim,https://www.uni-mannheim.de/en/,University_of_Mannheim.png
Germany,Bundeswehr University Munich,https://www.unibw.de/home,Bundeswehr_University_Munich.png
Germany,University of Münster,https://www.uni-muenster.de/en/,University_of_Münster.png
Germany,University of Oldenburg,https://uol.de/en,University_of_Oldenburg.png
Germany,University of Osnabrück,https://www.uni-osnabrueck.de/en/home/,University_of_Osnabrück.png
Germany,University of Paderborn,https://www.uni-paderborn.de/,University_of_Paderborn.png
Germany,University of Passau,https://www.uni-passau.de/en/,University_of_Passau.png
Germany,University of Potsdam,https://www.uni-potsdam.de/en/university-of-potsdam,University_of_Potsdam.png
Germany,University of Regensburg,https://www.uni-regensburg.de/en,University_of_Regensburg.png
Germany,Saarland University,https://www.uni-saarland.de/en/home.html,Saarland_University.png
Germany,University of Siegen,https://www.uni-siegen.de/start/,University_of_Siegen.png
Germany,University of Stuttgart,https://www.uni-stuttgart.de/en/,University_of_Stuttgart.png
Germany,University of Trier,https://www.uni-trier.de/,University_of_Trier.png
Germany,University of Ulm,https://www.uni-ulm.de/en,University_of_Ulm.png
Germany,University of Vechta,https://www.uni-vechta.de/,University_of_Vechta.png
Germany,University of Weimar,https://www.uni-weimar.de/de/universitaet/start/,University_of_Weimar.png
Germany,Witten/Herdecke University,https://www.uni-wh.de/en/uwh-international/start/,Witten_Herdecke_University.png
Germany,University of Wuppertal,https://www.uni-wuppertal.de/en/,University_of_Wuppertal.png
Germany,University of Würzburg,https://www.uni-wuerzburg.de/,University_of_Würzburg.png
